TransactionID,CustomerID,TransactionDate,Item,Quantity,Price
T00655,C0290,2023-04-26 10:50:00,Brownies,2,4.53
T00655,C0290,2023-04-26 10:50:00,Muffin,3,1.81
T00656,C0341,2023-06-09 13:24:00,Roti Sobek,3,3.39
T00656,C0341,2023-06-09 13:24:00,Bagel,3,4.62
T00657,C0143,2023-06-15 02:55:00,Roti Tawar,1,3.46
T00657,C0143,2023-06-15 02:55:00,Muffin,1,3.75
T00658,C0099,2023-06-08 17:36:00,Cupcake,2,3.33
T00659,C0258,2023-01-05 03:42:00,Croissant,3,2.36
T00659,C0258,2023-01-05 03:42:00,Roti Tawar,3,4.44
T00659,C0258,2023-01-05 03:42:00,Muffin,3,3.05
T00659,C0258,2023-01-05 03:42:00,Roti Sobek,2,3.62
T00659,C0258,2023-01-05 03:42:00,Roti Gandum,2,3.56
T00660,C0442,2023-01-06 10:27:00,Roti Sobek,2,4.51
T00660,C0442,2023-01-06 10:27:00,Roti Tawar,1,2.84
T00661,C0059,2023-01-26 17:10:00,Croissant,1,4.19
T00661,C0059,2023-01-26 17:10:00,Cupcake,2,2.57
T00661,C0059,2023-01-26 17:10:00,Muffin,1,3.88
T00662,C0315,2023-03-25 05:01:00,Muffin,2,2.86
T00663,C0073,2023-04-16 10:16:00,Roti Gandum,3,4.13
T00663,C0073,2023-04-16 10:16:00,Roti Tawar,3,2.33
T00663,C0073,2023-04-16 10:16:00,Donat,2,4.13
T00663,C0073,2023-04-16 10:16:00,Cupcake,2,4.82
T00664,C0032,2023-03-23 14:35:00,Roti Gandum,1,3.72
T00664,C0032,2023-03-23 14:35:00,Pie Buah,3,2.44
T00664,C0032,2023-03-23 14:35:00,Roti Tawar,1,3.86
T00664,C0032,2023-03-23 14:35:00,Donat,3,4.17
T00665,C0403,2023-02-02 09:36:00,Pie Buah,2,4.89
T00665,C0403,2023-02-02 09:36:00,Roti Gandum,1,3.39
T00665,C0403,2023-02-02 09:36:00,Donat,3,4.24
T00665,C0403,2023-02-02 09:36:00,Roti Sobek,3,4.83
T00666,C0232,2023-01-11 00:52:00,Cupcake,2,1.71
T00666,C0232,2023-01-11 00:52:00,Muffin,2,2.46
T00666,C0232,2023-01-11 00:52:00,Croissant,2,4.44
T00666,C0232,2023-01-11 00:52:00,Roti Tawar,3,5.0
T00667,C0109,2023-05-30 16:18:00,Croissant,3,4.09
T00668,C0036,2023-03-18 02:25:00,Croissant,2,4.04
T00669,C0450,2023-04-21 06:39:00,Bagel,1,3.08
T00669,C0450,2023-04-21 06:39:00,Cupcake,2,3.82
T00669,C0450,2023-04-21 06:39:00,Muffin,2,2.7
T00669,C0450,2023-04-21 06:39:00,Roti Sobek,2,4.86
T00669,C0450,2023-04-21 06:39:00,Brownies,3,1.56
T00670,C0069,2023-06-15 00:38:00,Roti Tawar,3,3.45
T00670,C0069,2023-06-15 00:38:00,Cupcake,2,3.96
T00670,C0069,2023-06-15 00:38:00,Croissant,3,3.38
T00670,C0069,2023-06-15 00:38:00,Donat,3,3.78
T00671,C0016,2023-06-21 14:43:00,Bagel,2,4.9
T00672,C0424,2023-06-03 11:24:00,Roti Tawar,1,3.12
T00672,C0424,2023-06-03 11:24:00,Roti Gandum,1,3.06
T00673,C0381,2023-01-06 08:43:00,Donat,1,4.33
T00673,C0381,2023-01-06 08:43:00,Roti Gandum,2,2.32
T00673,C0381,2023-01-06 08:43:00,Muffin,1,4.89
T00674,C0144,2023-05-07 22:45:00,Donat,2,2.89
T00674,C0144,2023-05-07 22:45:00,Roti Tawar,2,3.49
T00674,C0144,2023-05-07 22:45:00,Cupcake,1,2.1
T00674,C0144,2023-05-07 22:45:00,Roti Sobek,3,3.81
T00674,C0144,2023-05-07 22:45:00,Bagel,3,3.85
T00675,C0290,2023-02-14 02:37:00,Roti Gandum,3,2.41
T00675,C0290,2023-02-14 02:37:00,Croissant,3,4.49
T00676,C0374,2023-03-12 06:54:00,Brownies,3,3.65
T00677,C0287,2023-04-27 00:27:00,Bagel,2,3.01
T00678,C0141,2023-02-01 21:33:00,Pie Buah,2,2.29
T00678,C0141,2023-02-01 21:33:00,Bagel,3,4.71
T00678,C0141,2023-02-01 21:33:00,Roti Tawar,1,3.07
T00678,C0141,2023-02-01 21:33:00,Brownies,2,2.87
T00679,C0042,2023-05-27 00:47:00,Roti Sobek,1,4.71
T00679,C0042,2023-05-27 00:47:00,Roti Gandum,2,2.08
T00680,C0033,2023-06-10 20:06:00,Pie Buah,1,3.01
T00681,C0304,2023-06-10 10:53:00,Donat,2,2.33
T00681,C0304,2023-06-10 10:53:00,Roti Gandum,2,4.41
T00681,C0304,2023-06-10 10:53:00,Pie Buah,1,3.32
T00682,C0484,2023-01-19 19:39:00,Roti Gandum,1,4.91
T00682,C0484,2023-01-19 19:39:00,Pie Buah,3,2.82
T00682,C0484,2023-01-19 19:39:00,Cupcake,1,1.73
T00682,C0484,2023-01-19 19:39:00,Roti Tawar,2,1.72
T00683,C0029,2023-03-19 19:40:00,Roti Gandum,2,1.68
T00683,C0029,2023-03-19 19:40:00,Cupcake,3,2.91
T00683,C0029,2023-03-19 19:40:00,Roti Tawar,1,4.13
T00683,C0029,2023-03-19 19:40:00,Muffin,3,4.53
T00684,C0320,2023-01-03 14:24:00,Roti Sobek,1,4.78
T00684,C0320,2023-01-03 14:24:00,Roti Gandum,2,3.09
T00684,C0320,2023-01-03 14:24:00,Bagel,1,3.56
T00684,C0320,2023-01-03 14:24:00,Pie Buah,3,1.86
T00685,C0366,2023-01-18 18:50:00,Cupcake,2,3.73
T00685,C0366,2023-01-18 18:50:00,Croissant,2,2.74
T00686,C0372,2023-06-08 14:11:00,Croissant,2,1.71
T00686,C0372,2023-06-08 14:11:00,Roti Tawar,3,3.55
T00687,C0492,2023-06-16 11:19:00,Brownies,2,3.61
T00687,C0492,2023-06-16 11:19:00,Croissant,1,2.79
T00687,C0492,2023-06-16 11:19:00,Cupcake,3,3.31
T00687,C0492,2023-06-16 11:19:00,Donat,1,3.87
T00687,C0492,2023-06-16 11:19:00,Pie Buah,3,2.33
T00688,C0440,2023-01-14 13:22:00,Donat,2,4.25
T00688,C0440,2023-01-14 13:22:00,Cupcake,2,2.16
T00689,C0356,2023-06-27 14:38:00,Cupcake,1,2.97
T00689,C0356,2023-06-27 14:38:00,Bagel,1,1.87
T00689,C0356,2023-06-27 14:38:00,Muffin,1,3.24
T00690,C0328,2023-02-27 22:14:00,Cupcake,2,4.07
T00690,C0328,2023-02-27 22:14:00,Donat,2,4.33
T00690,C0328,2023-02-27 22:14:00,Brownies,1,2.22
T00690,C0328,2023-02-27 22:14:00,Pie Buah,1,4.39
T00691,C0186,2023-01-03 02:22:00,Brownies,2,1.9
T00692,C0226,2023-02-19 20:37:00,Roti Tawar,1,2.19
T00692,C0226,2023-02-19 20:37:00,Cupcake,2,2.27
T00692,C0226,2023-02-19 20:37:00,Donat,2,4.02
T00693,C0434,2023-05-22 07:11:00,Roti Tawar,1,4.45
T00693,C0434,2023-05-22 07:11:00,Croissant,3,1.57
T00694,C0071,2023-04-08 20:50:00,Bagel,2,4.78
T00695,C0234,2023-03-03 11:51:00,Croissant,1,4.57
T00695,C0234,2023-03-03 11:51:00,Brownies,1,1.91
T00695,C0234,2023-03-03 11:51:00,Roti Sobek,1,4.28
T00696,C0273,2023-04-07 22:23:00,Cupcake,3,4.72
T00696,C0273,2023-04-07 22:23:00,Roti Sobek,3,3.56
T00696,C0273,2023-04-07 22:23:00,Donat,1,2.53
T00697,C0168,2023-03-05 01:40:00,Croissant,1,2.23
T00697,C0168,2023-03-05 01:40:00,Brownies,3,4.25
T00697,C0168,2023-03-05 01:40:00,Pie Buah,1,3.65
T00698,C0261,2023-04-10 20:48:00,Bagel,3,3.99
T00698,C0261,2023-04-10 20:48:00,Pie Buah,3,3.93
T00698,C0261,2023-04-10 20:48:00,Brownies,2,4.85
T00698,C0261,2023-04-10 20:48:00,Roti Gandum,2,2.44
T00698,C0261,2023-04-10 20:48:00,Croissant,3,3.73
T00699,C0333,2023-01-10 06:14:00,Pie Buah,2,2.89
T00699,C0333,2023-01-10 06:14:00,Donat,2,2.99
T00700,C0293,2023-02-10 11:16:00,Roti Gandum,1,3.32
T00700,C0293,2023-02-10 11:16:00,Croissant,2,3.54
T00700,C0293,2023-02-10 11:16:00,Cupcake,2,3.29
T00700,C0293,2023-02-10 11:16:00,Brownies,2,2.99
T00700,C0293,2023-02-10 11:16:00,Donat,2,3.01
T00701,C0412,2023-05-08 10:17:00,Roti Tawar,1,2.43
T00701,C0412,2023-05-08 10:17:00,Croissant,1,2.76
T00701,C0412,2023-05-08 10:17:00,Pie Buah,3,2.53
T00701,C0412,2023-05-08 10:17:00,Roti Gandum,3,3.29
T00702,C0041,2023-03-12 07:06:00,Roti Gandum,3,2.76
T00703,C0103,2023-03-27 06:43:00,Muffin,3,2.17
T00703,C0103,2023-03-27 06:43:00,Cupcake,3,4.99
T00703,C0103,2023-03-27 06:43:00,Brownies,2,4.09
T00704,C0005,2023-03-18 09:52:00,Roti Sobek,3,3.15
T00704,C0005,2023-03-18 09:52:00,Cupcake,1,4.96
T00704,C0005,2023-03-18 09:52:00,Roti Tawar,1,4.53
T00705,C0117,2023-02-23 15:14:00,Cupcake,1,2.69
T00705,C0117,2023-02-23 15:14:00,Brownies,1,2.6
T00705,C0117,2023-02-23 15:14:00,Pie Buah,3,3.0
T00705,C0117,2023-02-23 15:14:00,Bagel,2,2.96
T00705,C0117,2023-02-23 15:14:00,Donat,3,3.07
T00706,C0016,2023-04-06 04:36:00,Muffin,3,3.25
T00706,C0016,2023-04-06 04:36:00,Roti Tawar,2,4.42
T00707,C0116,2023-04-18 13:43:00,Brownies,1,1.58
T00707,C0116,2023-04-18 13:43:00,Muffin,1,4.73
T00707,C0116,2023-04-18 13:43:00,Bagel,2,4.92
T00707,C0116,2023-04-18 13:43:00,Cupcake,3,3.49
T00708,C0468,2023-06-05 18:55:00,Roti Sobek,1,3.37
T00708,C0468,2023-06-05 18:55:00,Donat,2,3.16
T00708,C0468,2023-06-05 18:55:00,Cupcake,2,3.49
T00708,C0468,2023-06-05 18:55:00,Roti Tawar,2,3.74
T00709,C0048,2023-02-13 03:43:00,Croissant,2,2.2
T00709,C0048,2023-02-13 03:43:00,Roti Tawar,1,2.49
T00709,C0048,2023-02-13 03:43:00,Pie Buah,3,2.52
T00709,C0048,2023-02-13 03:43:00,Brownies,1,1.74
T00709,C0048,2023-02-13 03:43:00,Roti Gandum,1,2.79
T00710,C0088,2023-03-25 13:25:00,Roti Gandum,2,3.38
T00710,C0088,2023-03-25 13:25:00,Croissant,2,4.1
T00711,C0490,2023-02-22 04:55:00,Muffin,3,4.36
T00711,C0490,2023-02-22 04:55:00,Roti Sobek,3,3.16
T00712,C0295,2023-03-21 18:12:00,Pie Buah,2,3.06
T00712,C0295,2023-03-21 18:12:00,Muffin,1,3.62
T00712,C0295,2023-03-21 18:12:00,Donat,3,3.34
T00712,C0295,2023-03-21 18:12:00,Roti Tawar,2,4.58
T00712,C0295,2023-03-21 18:12:00,Roti Gandum,1,3.12
T00713,C0378,2023-01-24 09:41:00,Bagel,1,4.38
T00713,C0378,2023-01-24 09:41:00,Muffin,1,2.95
T00713,C0378,2023-01-24 09:41:00,Roti Sobek,3,4.65
T00713,C0378,2023-01-24 09:41:00,Brownies,2,3.01
T00714,C0467,2023-06-18 05:44:00,Roti Gandum,3,2.46
T00714,C0467,2023-06-18 05:44:00,Roti Sobek,3,3.38
T00714,C0467,2023-06-18 05:44:00,Roti Tawar,3,4.71
T00714,C0467,2023-06-18 05:44:00,Cupcake,1,4.04
T00714,C0467,2023-06-18 05:44:00,Brownies,2,4.68
T00715,C0391,2023-05-22 03:23:00,Roti Gandum,2,3.27
T00716,C0210,2023-04-26 05:16:00,Brownies,1,3.12
T00716,C0210,2023-04-26 05:16:00,Roti Tawar,3,3.74
T00717,C0384,2023-04-29 12:21:00,Donat,3,2.38
T00717,C0384,2023-04-29 12:21:00,Roti Sobek,2,4.71
T00717,C0384,2023-04-29 12:21:00,Roti Tawar,2,3.85
T00717,C0384,2023-04-29 12:21:00,Pie Buah,1,3.2
T00718,C0043,2023-05-21 21:15:00,Croissant,1,2.06
T00718,C0043,2023-05-21 21:15:00,Pie Buah,1,3.62
T00718,C0043,2023-05-21 21:15:00,Muffin,3,2.53
T00718,C0043,2023-05-21 21:15:00,Roti Sobek,1,4.1
T00719,C0040,2023-06-21 00:43:00,Croissant,3,2.12
T00719,C0040,2023-06-21 00:43:00,Pie Buah,3,1.62
T00719,C0040,2023-06-21 00:43:00,Bagel,2,3.36
T00720,C0357,2023-01-13 20:51:00,Roti Gandum,1,3.59
T00720,C0357,2023-01-13 20:51:00,Roti Sobek,1,4.2
T00720,C0357,2023-01-13 20:51:00,Muffin,2,4.75
T00720,C0357,2023-01-13 20:51:00,Donat,1,4.68
T00720,C0357,2023-01-13 20:51:00,Roti Tawar,2,1.82
T00721,C0015,2023-01-04 10:52:00,Roti Gandum,1,4.86
T00721,C0015,2023-01-04 10:52:00,Donat,3,4.29
T00722,C0086,2023-02-12 01:26:00,Roti Gandum,1,2.16
T00722,C0086,2023-02-12 01:26:00,Bagel,2,4.77
T00722,C0086,2023-02-12 01:26:00,Brownies,1,4.79
T00722,C0086,2023-02-12 01:26:00,Muffin,1,2.31
T00722,C0086,2023-02-12 01:26:00,Pie Buah,1,2.75
T00723,C0008,2023-04-13 20:20:00,Roti Sobek,1,2.24
T00724,C0034,2023-06-18 08:41:00,Bagel,3,2.56
T00724,C0034,2023-06-18 08:41:00,Roti Tawar,1,3.25
T00724,C0034,2023-06-18 08:41:00,Roti Gandum,3,3.99
T00724,C0034,2023-06-18 08:41:00,Pie Buah,1,2.1
T00724,C0034,2023-06-18 08:41:00,Donat,3,3.6
T00725,C0357,2023-04-10 21:59:00,Bagel,3,3.72
T00725,C0357,2023-04-10 21:59:00,Croissant,3,2.61
T00726,C0247,2023-01-18 10:01:00,Cupcake,3,4.1
T00726,C0247,2023-01-18 10:01:00,Pie Buah,1,3.56
T00726,C0247,2023-01-18 10:01:00,Roti Sobek,3,2.31
T00726,C0247,2023-01-18 10:01:00,Muffin,1,4.16
T00726,C0247,2023-01-18 10:01:00,Bagel,3,2.58
T00727,C0220,2023-03-04 19:05:00,Croissant,2,2.81
T00728,C0104,2023-02-08 12:13:00,Donat,3,4.73
T00729,C0485,2023-04-24 23:56:00,Croissant,1,3.75
T00729,C0485,2023-04-24 23:56:00,Muffin,2,3.32
T00729,C0485,2023-04-24 23:56:00,Bagel,2,3.77
T00730,C0385,2023-01-07 07:54:00,Bagel,3,3.39
T00730,C0385,2023-01-07 07:54:00,Donat,3,4.96
T00730,C0385,2023-01-07 07:54:00,Brownies,1,3.94
T00731,C0312,2023-04-08 16:20:00,Pie Buah,2,1.73
T00731,C0312,2023-04-08 16:20:00,Roti Tawar,1,1.74
T00732,C0027,2023-06-12 04:13:00,Roti Gandum,1,3.57
T00732,C0027,2023-06-12 04:13:00,Croissant,1,2.33
T00733,C0219,2023-04-30 09:10:00,Donat,1,2.12
T00733,C0219,2023-04-30 09:10:00,Roti Sobek,3,2.56
T00734,C0230,2023-06-12 06:17:00,Roti Gandum,2,2.09
T00734,C0230,2023-06-12 06:17:00,Bagel,3,2.98
T00734,C0230,2023-06-12 06:17:00,Roti Sobek,1,4.07
T00734,C0230,2023-06-12 06:17:00,Donat,2,4.37
T00735,C0011,2023-04-08 13:54:00,Muffin,1,3.58
T00736,C0284,2023-02-14 08:24:00,Muffin,2,3.47
T00736,C0284,2023-02-14 08:24:00,Pie Buah,1,1.75
T00736,C0284,2023-02-14 08:24:00,Cupcake,1,4.0
T00736,C0284,2023-02-14 08:24:00,Donat,1,2.04
T00737,C0003,2023-01-04 16:46:00,Pie Buah,3,4.79
T00737,C0003,2023-01-04 16:46:00,Roti Sobek,2,2.81
T00737,C0003,2023-01-04 16:46:00,Brownies,3,2.58
T00738,C0037,2023-04-15 01:58:00,Roti Sobek,1,4.76
T00739,C0100,2023-04-22 08:49:00,Brownies,3,3.94
T00739,C0100,2023-04-22 08:49:00,Pie Buah,2,2.85
T00739,C0100,2023-04-22 08:49:00,Bagel,1,4.07
T00740,C0245,2023-01-09 11:40:00,Croissant,2,2.41
T00741,C0484,2023-06-24 04:16:00,Cupcake,1,1.54
T00741,C0484,2023-06-24 04:16:00,Croissant,2,3.76
T00742,C0204,2023-06-30 18:57:00,Brownies,2,4.68
T00743,C0085,2023-04-20 08:44:00,Brownies,3,3.55
T00743,C0085,2023-04-20 08:44:00,Cupcake,3,2.94
T00743,C0085,2023-04-20 08:44:00,Roti Sobek,1,4.54
T00744,C0326,2023-05-27 11:52:00,Muffin,2,4.76
T00744,C0326,2023-05-27 11:52:00,Donat,1,3.95
T00745,C0087,2023-05-06 00:06:00,Roti Sobek,3,3.34
T00746,C0148,2023-04-21 05:11:00,Croissant,3,3.2
T00746,C0148,2023-04-21 05:11:00,Cupcake,2,4.82
T00746,C0148,2023-04-21 05:11:00,Donat,1,3.48
T00747,C0096,2023-02-21 01:47:00,Donat,2,4.94
T00747,C0096,2023-02-21 01:47:00,Muffin,3,3.04
T00748,C0056,2023-06-12 05:05:00,Roti Gandum,2,2.47
T00748,C0056,2023-06-12 05:05:00,Roti Sobek,1,1.6
T00748,C0056,2023-06-12 05:05:00,Cupcake,3,3.17
T00749,C0390,2023-01-26 00:03:00,Roti Tawar,1,2.24
T00749,C0390,2023-01-26 00:03:00,Cupcake,3,2.81
T00749,C0390,2023-01-26 00:03:00,Roti Gandum,2,4.95
T00750,C0478,2023-05-05 15:48:00,Cupcake,2,2.8
T00750,C0478,2023-05-05 15:48:00,Roti Sobek,1,5.0
T00750,C0478,2023-05-05 15:48:00,Bagel,3,4.79
T00751,C0205,2023-04-07 19:03:00,Bagel,3,3.1
T00751,C0205,2023-04-07 19:03:00,Roti Gandum,1,2.91
T00751,C0205,2023-04-07 19:03:00,Roti Tawar,1,1.59
T00752,C0445,2023-05-16 08:44:00,Bagel,3,3.66
T00752,C0445,2023-05-16 08:44:00,Pie Buah,3,4.54
T00753,C0212,2023-06-19 06:00:00,Roti Tawar,3,4.89
T00753,C0212,2023-06-19 06:00:00,Bagel,2,2.64
T00753,C0212,2023-06-19 06:00:00,Cupcake,2,2.32
T00754,C0205,2023-06-06 02:22:00,Pie Buah,3,3.63
T00754,C0205,2023-06-06 02:22:00,Roti Gandum,3,2.0
T00754,C0205,2023-06-06 02:22:00,Roti Sobek,3,4.57
T00754,C0205,2023-06-06 02:22:00,Croissant,1,3.27
T00755,C0255,2023-01-23 09:53:00,Pie Buah,1,3.82
T00755,C0255,2023-01-23 09:53:00,Croissant,1,2.35
T00755,C0255,2023-01-23 09:53:00,Cupcake,3,4.14
T00755,C0255,2023-01-23 09:53:00,Roti Tawar,1,3.95
T00755,C0255,2023-01-23 09:53:00,Donat,3,3.02
T00756,C0015,2023-02-11 10:57:00,Muffin,3,3.17
T00756,C0015,2023-02-11 10:57:00,Donat,1,1.93
T00756,C0015,2023-02-11 10:57:00,Cupcake,3,4.73
T00756,C0015,2023-02-11 10:57:00,Bagel,1,4.04
T00757,C0408,2023-06-27 10:55:00,Cupcake,2,3.75
T00757,C0408,2023-06-27 10:55:00,Roti Gandum,3,4.69
T00758,C0377,2023-04-08 20:41:00,Roti Sobek,1,2.52
T00758,C0377,2023-04-08 20:41:00,Donat,3,1.81
T00758,C0377,2023-04-08 20:41:00,Brownies,1,3.57
T00758,C0377,2023-04-08 20:41:00,Croissant,1,4.11
T00758,C0377,2023-04-08 20:41:00,Roti Tawar,1,3.5
T00759,C0437,2023-03-22 12:36:00,Muffin,3,1.72
T00760,C0098,2023-04-10 13:20:00,Croissant,1,1.87
T00760,C0098,2023-04-10 13:20:00,Brownies,2,3.38
T00760,C0098,2023-04-10 13:20:00,Donat,2,2.61
T00761,C0429,2023-02-26 15:43:00,Croissant,3,3.83
T00761,C0429,2023-02-26 15:43:00,Muffin,2,1.62
T00761,C0429,2023-02-26 15:43:00,Cupcake,3,2.58
T00761,C0429,2023-02-26 15:43:00,Bagel,3,1.93
T00762,C0294,2023-05-03 20:53:00,Pie Buah,2,3.96
T00762,C0294,2023-05-03 20:53:00,Muffin,2,1.71
T00763,C0079,2023-02-23 23:59:00,Roti Tawar,3,4.5
T00763,C0079,2023-02-23 23:59:00,Croissant,3,2.87
T00764,C0468,2023-02-10 00:35:00,Bagel,2,4.15
T00764,C0468,2023-02-10 00:35:00,Roti Sobek,3,1.75
T00764,C0468,2023-02-10 00:35:00,Pie Buah,3,2.49
T00764,C0468,2023-02-10 00:35:00,Croissant,3,4.73
T00765,C0439,2023-05-21 12:06:00,Bagel,3,4.47
T00765,C0439,2023-05-21 12:06:00,Roti Tawar,3,2.56
T00766,C0084,2023-05-28 04:28:00,Muffin,1,4.32
T00766,C0084,2023-05-28 04:28:00,Croissant,1,4.07
T00766,C0084,2023-05-28 04:28:00,Donat,3,2.77
T00766,C0084,2023-05-28 04:28:00,Roti Gandum,1,1.86
T00767,C0193,2023-04-20 21:53:00,Roti Tawar,2,2.74
T00767,C0193,2023-04-20 21:53:00,Roti Gandum,1,2.13
T00768,C0061,2023-05-12 20:21:00,Roti Sobek,2,1.92
T00768,C0061,2023-05-12 20:21:00,Croissant,3,3.21
T00768,C0061,2023-05-12 20:21:00,Cupcake,1,3.59
T00768,C0061,2023-05-12 20:21:00,Roti Gandum,2,3.78
T00768,C0061,2023-05-12 20:21:00,Roti Tawar,3,4.22
T00769,C0338,2023-01-23 14:55:00,Muffin,1,1.92
T00769,C0338,2023-01-23 14:55:00,Pie Buah,3,1.93
T00769,C0338,2023-01-23 14:55:00,Bagel,3,3.84
T00769,C0338,2023-01-23 14:55:00,Roti Tawar,3,2.29
T00770,C0294,2023-05-27 15:17:00,Cupcake,2,2.13
T00771,C0331,2023-06-29 13:19:00,Croissant,3,4.68
T00771,C0331,2023-06-29 13:19:00,Roti Gandum,3,2.15
T00771,C0331,2023-06-29 13:19:00,Bagel,3,1.57
T00771,C0331,2023-06-29 13:19:00,Roti Tawar,3,4.36
T00771,C0331,2023-06-29 13:19:00,Pie Buah,3,3.21
T00772,C0429,2023-05-30 17:45:00,Donat,1,4.88
T00773,C0093,2023-06-03 22:11:00,Brownies,2,3.07
T00774,C0063,2023-01-11 04:36:00,Croissant,1,3.47
T00774,C0063,2023-01-11 04:36:00,Roti Gandum,1,1.8
T00775,C0260,2023-03-18 11:34:00,Roti Sobek,1,2.37
T00775,C0260,2023-03-18 11:34:00,Roti Tawar,3,4.81
T00776,C0464,2023-03-17 21:34:00,Croissant,2,4.69
T00776,C0464,2023-03-17 21:34:00,Pie Buah,3,3.62
T00776,C0464,2023-03-17 21:34:00,Bagel,1,2.23
T00776,C0464,2023-03-17 21:34:00,Muffin,1,3.82
T00777,C0122,2023-01-10 06:09:00,Donat,2,3.57
T00777,C0122,2023-01-10 06:09:00,Croissant,3,1.95
T00777,C0122,2023-01-10 06:09:00,Cupcake,3,2.98
T00778,C0131,2023-03-08 12:41:00,Roti Sobek,2,1.79
T00778,C0131,2023-03-08 12:41:00,Pie Buah,3,3.87
T00779,C0074,2023-05-18 06:04:00,Donat,1,2.97
T00779,C0074,2023-05-18 06:04:00,Bagel,2,2.61
T00779,C0074,2023-05-18 06:04:00,Croissant,3,2.83
T00780,C0127,2023-01-20 08:07:00,Roti Gandum,2,3.74
T00780,C0127,2023-01-20 08:07:00,Brownies,2,4.68
T00780,C0127,2023-01-20 08:07:00,Roti Sobek,1,2.01
T00780,C0127,2023-01-20 08:07:00,Roti Tawar,1,2.46
T00780,C0127,2023-01-20 08:07:00,Croissant,1,2.82
T00781,C0194,2023-01-27 03:11:00,Muffin,2,3.95
T00781,C0194,2023-01-27 03:11:00,Pie Buah,3,3.43
T00781,C0194,2023-01-27 03:11:00,Roti Gandum,1,1.85
T00781,C0194,2023-01-27 03:11:00,Cupcake,2,2.1
T00781,C0194,2023-01-27 03:11:00,Croissant,3,2.13
T00782,C0348,2023-05-17 17:38:00,Pie Buah,3,3.9
T00782,C0348,2023-05-17 17:38:00,Croissant,1,2.04
T00782,C0348,2023-05-17 17:38:00,Muffin,3,2.0
T00782,C0348,2023-05-17 17:38:00,Roti Tawar,1,4.07
T00783,C0471,2023-06-13 11:45:00,Cupcake,1,3.97
T00783,C0471,2023-06-13 11:45:00,Roti Sobek,2,3.04
T00784,C0409,2023-04-30 16:18:00,Roti Sobek,1,2.57
T00784,C0409,2023-04-30 16:18:00,Brownies,2,4.82
T00784,C0409,2023-04-30 16:18:00,Donat,1,4.2
T00785,C0325,2023-01-21 02:46:00,Roti Gandum,1,3.51
T00785,C0325,2023-01-21 02:46:00,Croissant,3,4.1
T00786,C0476,2023-05-07 00:27:00,Croissant,3,4.99
T00786,C0476,2023-05-07 00:27:00,Pie Buah,2,3.94
T00786,C0476,2023-05-07 00:27:00,Brownies,1,1.55
T00786,C0476,2023-05-07 00:27:00,Muffin,3,4.69
T00786,C0476,2023-05-07 00:27:00,Bagel,2,1.53
T00787,C0360,2023-05-17 23:22:00,Brownies,1,3.63
T00787,C0360,2023-05-17 23:22:00,Roti Tawar,3,3.86
T00788,C0463,2023-02-27 05:04:00,Croissant,2,4.83
T00788,C0463,2023-02-27 05:04:00,Brownies,1,3.23
T00788,C0463,2023-02-27 05:04:00,Bagel,1,2.81
T00789,C0174,2023-06-23 07:53:00,Roti Gandum,1,2.43
T00789,C0174,2023-06-23 07:53:00,Muffin,3,4.08
T00789,C0174,2023-06-23 07:53:00,Brownies,2,2.88
T00789,C0174,2023-06-23 07:53:00,Donat,3,4.75
T00789,C0174,2023-06-23 07:53:00,Croissant,1,3.3
T00790,C0479,2023-04-29 19:54:00,Roti Tawar,2,3.11
T00790,C0479,2023-04-29 19:54:00,Bagel,1,2.74
T00790,C0479,2023-04-29 19:54:00,Cupcake,3,2.72
T00790,C0479,2023-04-29 19:54:00,Muffin,2,2.15
T00791,C0005,2023-01-26 13:31:00,Roti Gandum,1,3.3
T00791,C0005,2023-01-26 13:31:00,Brownies,2,2.94
T00792,C0004,2023-02-09 21:16:00,Pie Buah,2,2.81
T00792,C0004,2023-02-09 21:16:00,Roti Sobek,1,3.0
T00793,C0275,2023-03-10 03:28:00,Croissant,2,3.02
T00793,C0275,2023-03-10 03:28:00,Cupcake,3,4.59
T00793,C0275,2023-03-10 03:28:00,Bagel,1,2.19
T00793,C0275,2023-03-10 03:28:00,Pie Buah,1,2.5
T00794,C0203,2023-04-18 23:21:00,Croissant,2,3.83
T00795,C0492,2023-06-20 08:07:00,Pie Buah,1,3.89
T00795,C0492,2023-06-20 08:07:00,Brownies,2,2.64
T00795,C0492,2023-06-20 08:07:00,Cupcake,3,3.26
T00795,C0492,2023-06-20 08:07:00,Roti Sobek,2,4.45
T00796,C0068,2023-01-29 03:50:00,Croissant,3,2.04
T00797,C0007,2023-06-25 07:03:00,Roti Sobek,2,3.18
T00797,C0007,2023-06-25 07:03:00,Roti Tawar,2,3.2
T00797,C0007,2023-06-25 07:03:00,Cupcake,1,2.37
T00798,C0374,2023-05-11 05:15:00,Roti Gandum,2,3.83
T00798,C0374,2023-05-11 05:15:00,Muffin,3,2.19
T00798,C0374,2023-05-11 05:15:00,Donat,1,4.24
T00799,C0359,2023-05-09 19:11:00,Cupcake,1,2.3
T00799,C0359,2023-05-09 19:11:00,Croissant,2,2.9
T00800,C0099,2023-02-07 13:01:00,Donat,3,3.34
T00800,C0099,2023-02-07 13:01:00,Roti Gandum,1,3.72
T00800,C0099,2023-02-07 13:01:00,Roti Tawar,2,2.28
T00800,C0099,2023-02-07 13:01:00,Cupcake,3,3.18
